0;07/01/2024;00:09:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR12";"ASS12";"S10";5;3;11;7;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR12";"ASS12";"S12";5;3;11;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR12";"ASS12";"S13";5;3;11;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR14";"";"S11";5;3;8;4;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR14";"";"S14";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR14";"";"S15";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR19";"ASS19";"S06";5;3;8;5;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";"CTR19";"ASS19";"S07";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR01";"ASS01";"S01";5;3;5;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR01";"ASS01";"S02";5;3;5;1;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR01";"ASS01";"S03";5;3;5;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR03";"";"S04";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR03";"";"S05";5;3;8;3;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR03";"";"S08";5;3;8;0;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";"CTR03";"";"S09";5;3;8;2;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
